date,driver_number,lap_number,meeting_key,pit_duration,session_key
2023-06-17 16:37:36.122000+00:00,14,4,1212,30.3,9105
2023-06-17 16:38:14.715000+00:00,18,4,1212,27.7,9105
2023-06-17 16:39:33.698000+00:00,77,4,1212,25.4,9105
2023-06-17 16:39:57.760000+00:00,21,5,1212,28.9,9105
2023-06-17 16:40:21.134000+00:00,24,4,1212,25.6,9105
2023-06-17 16:41:31.914000+00:00,81,5,1212,26.4,9105
2023-06-17 16:42:23.054000+00:00,27,8,1212,26.9,9105
2023-06-17 16:42:29.288000+00:00,63,4,1212,304.0,9105
2023-06-17 16:42:41.507000+00:00,22,6,1212,32.6,9105
2023-06-17 16:42:43.194000+00:00,20,8,1212,31.4,9105
2023-06-17 16:43:23.444000+00:00,4,4,1212,25.1,9105
2023-06-17 16:44:31.817000+00:00,11,6,1212,26.6,9105
2023-06-17 16:44:45.114000+00:00,1,5,1212,32.6,9105
2023-06-17 16:44:55.051000+00:00,23,8,1212,28.3,9105
2023-06-17 16:47:04.487000+00:00,2,10,1212,27.7,9105
2023-06-17 16:47:31.783000+00:00,10,7,1212,25.8,9105
2023-06-17 16:48:20.313000+00:00,44,5,1212,432.6,9105
2023-06-17 16:53:00.965000+00:00,63,8,1212,264.9,9105
2023-06-17 16:53:24.792000+00:00,31,7,1212,598.8,9105
2023-06-17 16:56:38.383000+00:00,10,8,1212,428.5,9105
2023-06-17 16:56:47.023000+00:00,44,9,1212,147.5,9105
2023-06-17 16:57:49.241000+00:00,23,16,1212,32.0,9105
2023-06-17 16:59:04.239000+00:00,21,14,1212,312.1,9105
2023-06-17 17:07:02.574000+00:00,10,10,1212,1052.4,9105
2023-06-17 17:07:06.465000+00:00,63,13,1212,1110.3,9105
2023-06-17 17:07:06.559000+00:00,44,11,1212,766.7,9105
2023-06-17 17:07:22.215000+00:00,77,14,1212,743.6,9105
2023-06-17 17:07:29.090000+00:00,22,15,1212,651.5,9105
2023-06-17 17:07:33.886000+00:00,21,15,1212,821.7,9105
2023-06-17 17:07:39.855000+00:00,24,14,1212,710.5,9105
2023-06-17 17:07:41.371000+00:00,81,16,1212,563.6,9105
2023-06-17 17:07:41.855000+00:00,27,14,1212,973.7,9105
2023-06-17 17:07:44.933000+00:00,20,14,1212,958.6,9105
2023-06-17 17:08:15.042000+00:00,18,14,1212,852.7,9105
2023-06-17 17:08:32.104000+00:00,23,17,1212,674.9,9105
2023-06-17 17:08:37.354000+00:00,1,15,1212,1464.5,9105
2023-06-17 17:08:42.838000+00:00,14,10,1212,1310.3,9105
2023-06-17 17:11:05.008000+00:00,4,15,1212,1686.6,9105
2023-06-17 17:13:58.630000+00:00,11,16,1212,1793.3,9105
2023-06-17 17:23:34.791000+00:00,16,22,1212,27.4,9105
2023-06-17 20:19:38.900000+00:00,23,10,1212,27.9,9106
2023-06-17 20:19:47.994000+00:00,2,10,1212,27.9,9106
2023-06-17 20:19:52.009000+00:00,22,7,1212,35.8,9106
2023-06-17 20:19:55.681000+00:00,27,9,1212,28.5,9106
2023-06-17 20:20:05.931000+00:00,20,9,1212,30.7,9106
2023-06-17 20:20:44.462000+00:00,18,9,1212,34.3,9106
2023-06-17 20:20:51.211000+00:00,24,8,1212,32.6,9106
2023-06-17 20:20:52.461000+00:00,21,9,1212,24.7,9106
2023-06-17 20:32:03.512000+00:00,1,13,1212,335.0,9106
2023-06-17 20:32:09.918000+00:00,4,13,1212,375.5,9106
2023-06-17 20:32:13.090000+00:00,77,14,1212,364.3,9106
2023-06-17 20:32:16.652000+00:00,11,14,1212,341.7,9106
2023-06-17 20:32:25.949000+00:00,14,13,1212,371.1,9106
2023-06-17 20:32:29.527000+00:00,81,13,1212,327.8,9106
2023-06-17 20:32:33.980000+00:00,16,13,1212,325.0,9106
2023-06-17 20:32:36.668000+00:00,55,13,1212,311.0,9106
2023-06-17 20:32:47.074000+00:00,31,13,1212,385.3,9106
2023-06-17 20:32:57.152000+00:00,63,13,1212,352.9,9106
2023-06-17 20:33:06.011000+00:00,44,13,1212,383.3,9106
2023-06-17 20:33:12.229000+00:00,18,13,1212,404.7,9106
2023-06-17 20:33:15.308000+00:00,27,14,1212,358.7,9106
2023-06-17 20:33:16.901000+00:00,23,15,1212,364.2,9106
2023-06-17 20:33:19.136000+00:00,20,13,1212,435.4,9106
2023-06-17 20:35:27.774000+00:00,4,15,1212,31.0,9106
2023-06-17 20:36:41.679000+00:00,1,16,1212,24.5,9106
2023-06-17 20:36:58.460000+00:00,77,17,1212,29.0,9106
2023-06-17 20:37:10.366000+00:00,11,17,1212,26.7,9106
2023-06-17 20:37:21.444000+00:00,18,15,1212,59.0,9106
2023-06-17 20:37:23.256000+00:00,16,16,1212,26.5,9106
2023-06-17 20:37:30.053000+00:00,55,16,1212,25.8,9106
2023-06-17 20:37:42.615000+00:00,81,16,1212,42.2,9106
2023-06-17 20:37:45.709000+00:00,31,16,1212,24.7,9106
2023-06-17 20:37:56.490000+00:00,27,17,1212,25.2,9106
2023-06-17 20:38:03.224000+00:00,20,16,1212,18.2,9106
2023-06-17 20:39:53.988000+00:00,20,17,1212,25.3,9106
2023-06-17 20:40:19.175000+00:00,14,18,1212,28.8,9106
2023-06-17 20:41:12.487000+00:00,44,18,1212,36.8,9106
2023-06-17 20:41:39.845000+00:00,63,17,1212,170.4,9106
2023-06-17 20:41:50.111000+00:00,11,20,1212,25.9,9106
2023-06-17 20:41:55.001000+00:00,18,18,1212,24.4,9106
2023-06-17 20:44:43.311000+00:00,77,22,1212,26.0,9106
2023-06-17 20:44:46.686000+00:00,44,20,1212,30.3,9106
2023-06-17 20:44:47.905000+00:00,16,21,1212,26.1,9106
2023-06-17 20:44:56.233000+00:00,20,20,1212,46.2,9106
2023-06-17 20:45:24.888000+00:00,63,19,1212,49.7,9106
2023-06-17 20:55:03.409000+00:00,1,22,1212,593.1,9106
2023-06-17 20:55:09.315000+00:00,31,21,1212,617.6,9106
2023-06-17 20:55:16.862000+00:00,27,21,1212,707.3,9106
2023-06-17 20:55:27.096000+00:00,14,21,1212,642.0,9106
2023-06-17 20:55:35.831000+00:00,4,22,1212,594.8,9106
2023-06-17 20:55:38.409000+00:00,81,22,1212,546.4,9106
2023-06-17 20:55:42.065000+00:00,23,20,1212,920.6,9106
2023-06-17 20:55:49.533000+00:00,55,21,1212,655.4,9106
2023-06-17 20:55:56.174000+00:00,44,22,1212,494.6,9106
2023-06-17 20:56:03.518000+00:00,63,21,1212,470.4,9106
2023-06-17 21:07:02.053000+00:00,55,24,1212,1327.8,9106
2023-06-17 21:07:08.740000+00:00,1,26,1212,1318.4,9106
2023-06-17 21:07:12.178000+00:00,4,25,1212,1291.2,9106
2023-06-17 21:07:22.849000+00:00,14,24,1212,1357.5,9106
2023-06-17 21:07:37.708000+00:00,27,25,1212,1448.0,9106
2023-06-17 21:07:46.255000+00:00,31,25,1212,1374.5,9106
2023-06-17 21:07:58.208000+00:00,44,25,1212,1216.7,9106
2023-06-17 21:08:03.661000+00:00,63,24,1212,1190.5,9106
2023-06-17 21:08:04.770000+00:00,23,23,1212,1663.3,9106
2023-06-18 18:04:56.528000+00:00,22,1,1212,23.6,9110
2023-06-18 18:17:04.109000+00:00,10,10,1212,27.5,9110
2023-06-18 18:18:16.186000+00:00,27,11,1212,24.8,9110
2023-06-18 18:18:17.999000+00:00,18,11,1212,23.7,9110
2023-06-18 18:18:21.467000+00:00,21,11,1212,24.9,9110
2023-06-18 18:19:13.935000+00:00,1,12,1212,23.6,9110
2023-06-18 18:19:24.482000+00:00,44,12,1212,24.3,9110
2023-06-18 18:19:25.014000+00:00,14,12,1212,24.0,9110
2023-06-18 18:19:37.606000+00:00,31,12,1212,24.4,9110
2023-06-18 18:19:41.653000+00:00,81,12,1212,24.8,9110
2023-06-18 18:19:50.356000+00:00,4,12,1212,25.8,9110
2023-06-18 18:19:50.684000+00:00,23,12,1212,25.0,9110
2023-06-18 18:19:55.606000+00:00,24,12,1212,24.1,9110
2023-06-18 18:21:25.245000+00:00,63,12,1212,88.9,9110
2023-06-18 18:42:47.254000+00:00,18,27,1212,23.8,9110
2023-06-18 18:48:01.826000+00:00,27,31,1212,24.2,9110
2023-06-18 18:49:22.997000+00:00,24,32,1212,27.5,9110
2023-06-18 18:50:39.183000+00:00,10,33,1212,24.1,9110
2023-06-18 18:51:59.213000+00:00,22,34,1212,27.5,9110
2023-06-18 18:53:06.212000+00:00,4,35,1212,23.5,9110
2023-06-18 18:53:59.883000+00:00,20,35,1212,24.9,9110
2023-06-18 18:54:20.679000+00:00,31,36,1212,23.6,9110
2023-06-18 18:54:23.367000+00:00,77,36,1212,24.0,9110
2023-06-18 18:55:29.865000+00:00,11,37,1212,23.2,9110
2023-06-18 18:55:45.818000+00:00,81,37,1212,23.4,9110
2023-06-18 18:56:41.458000+00:00,55,38,1212,24.1,9110
2023-06-18 18:57:57.238000+00:00,16,39,1212,24.3,9110
2023-06-18 18:59:10.596000+00:00,44,40,1212,23.7,9110
2023-06-18 19:00:23.204000+00:00,14,41,1212,23.9,9110
2023-06-18 19:01:35+00:00,1,42,1212,23.9,9110
2023-06-18 19:13:54.658000+00:00,21,50,1212,23.7,9110
2023-06-18 19:17:43.092000+00:00,20,53,1212,24.5,9110
2023-06-18 19:35:21.042000+00:00,11,68,1212,23.2,9110
2023-06-30 15:13:10.252000+00:00,24,4,1213,439.5,9112
2023-06-30 15:14:32.157000+00:00,21,5,1213,518.1,9112
2023-06-30 15:14:36.220000+00:00,22,5,1213,526.8,9112
2023-06-30 15:14:39.298000+00:00,2,4,1213,561.5,9112
2023-06-30 15:18:27.669000+00:00,4,8,1213,131.3,9112
2023-06-30 15:18:37.981000+00:00,14,8,1213,150.8,9112
2023-06-30 15:19:37.417000+00:00,11,8,1213,136.9,9112
2023-06-30 15:21:07.119000+00:00,23,7,1213,309.8,9112
2023-06-30 15:21:09.166000+00:00,2,7,1213,159.2,9112
2023-06-30 15:21:15.072000+00:00,31,7,1213,148.5,9112
2023-06-30 15:21:19.384000+00:00,21,8,1213,182.5,9112
2023-06-30 15:21:29.384000+00:00,22,8,1213,184.6,9112
2023-06-30 15:21:30.572000+00:00,77,6,1213,277.6,9112
2023-06-30 15:21:35.384000+00:00,24,7,1213,277.2,9112
2023-06-30 15:21:41.556000+00:00,63,10,1213,148.0,9112
2023-06-30 15:21:47.462000+00:00,44,10,1213,143.7,9112
2023-06-30 15:21:50.009000+00:00,10,7,1213,181.1,9112
2023-06-30 15:22:05.446000+00:00,1,10,1213,68.1,9112
2023-06-30 15:31:04.280000+00:00,1,13,1213,295.2,9112
2023-06-30 15:31:09.421000+00:00,11,11,1213,423.4,9112
2023-06-30 15:31:11.249000+00:00,16,11,1213,565.3,9112
2023-06-30 15:31:12.858000+00:00,55,11,1213,571.7,9112
2023-06-30 15:31:18.639000+00:00,4,13,1213,342.1,9112
2023-06-30 15:31:25.686000+00:00,14,13,1213,378.4,9112
2023-06-30 15:31:36.436000+00:00,18,11,1213,351.3,9112
2023-06-30 15:31:40.842000+00:00,81,11,1213,370.2,9112
2023-06-30 15:31:47.639000+00:00,63,13,1213,354.4,9112
2023-06-30 15:31:55.404000+00:00,44,12,1213,435.3,9112
2023-06-30 15:32:02.810000+00:00,27,11,1213,413.4,9112
2023-06-30 15:35:17.698000+00:00,31,10,1213,597.0,9112
2023-06-30 15:35:21.823000+00:00,10,10,1213,555.1,9112
2023-06-30 15:36:10.681000+00:00,77,9,1213,609.2,9112
2023-06-30 15:37:15.352000+00:00,55,14,1213,98.9,9112
2023-06-30 15:37:43.664000+00:00,14,16,1213,130.2,9112
2023-06-30 15:37:48.148000+00:00,23,10,1213,760.1,9112
2023-06-30 15:38:28.461000+00:00,16,15,1213,109.1,9112
2023-06-30 15:38:41.288000+00:00,63,16,1213,169.5,9112
2023-06-30 15:38:45.928000+00:00,44,15,1213,171.8,9112
2023-06-30 15:42:40.987000+00:00,11,17,1213,125.8,9112
2023-06-30 15:43:00.471000+00:00,63,19,1213,27.8,9112
2023-06-30 15:43:19.861000+00:00,31,13,1213,248.6,9112
2023-06-30 15:43:25.345000+00:00,14,19,1213,109.2,9112
2023-06-30 15:43:27.173000+00:00,27,16,1213,223.9,9112
2023-06-30 15:43:33.017000+00:00,18,17,1213,163.0,9112
2023-06-30 15:43:35.642000+00:00,77,12,1213,215.3,9112
2023-06-30 15:43:46.392000+00:00,10,13,1213,265.4,9112
2023-06-30 15:43:48.611000+00:00,81,17,1213,190.4,9112
2023-06-30 15:43:50.829000+00:00,55,17,1213,167.8,9112
2023-06-30 15:44:11.251000+00:00,23,13,1213,157.1,9112
2023-06-30 15:44:17.798000+00:00,4,16,1213,516.4,9112
2023-06-30 15:54:09.396000+00:00,23,16,1213,362.1,9112
2023-06-30 15:54:44.177000+00:00,1,19,1213,854.8,9112
2023-06-30 15:54:58.427000+00:00,55,20,1213,416.7,9112
2023-06-30 15:55:02.646000+00:00,16,21,1213,465.0,9112
2023-06-30 15:55:06.255000+00:00,4,18,1213,470.1,9112
2023-06-30 15:55:13.302000+00:00,18,20,1213,458.0,9112
2023-06-30 15:55:14.989000+00:00,10,16,1213,446.5,9112
2023-06-30 15:55:21.380000+00:00,14,22,1213,468.4,9112
2023-06-30 15:55:36.348000+00:00,27,19,1213,485.0,9112
2023-06-30 15:57:41.783000+00:00,44,20,1213,661.0,9112
2023-06-30 16:00:02.937000+00:00,23,19,1213,125.1,9112
2023-06-30 16:03:01.137000+00:00,1,22,1213,271.5,9112
2023-06-30 16:03:06.387000+00:00,14,25,1213,231.1,9112
2023-06-30 16:03:08.404000+00:00,27,22,1213,231.3,9112
2023-06-30 16:03:12.684000+00:00,18,23,1213,246.1,9112
2023-06-30 16:03:15.996000+00:00,55,23,1213,264.4,9112
2023-06-30 16:03:18.637000+00:00,4,21,1213,262.6,9112
2023-06-30 16:03:22.996000+00:00,16,24,1213,270.0,9112
2023-06-30 16:03:42.839000+00:00,10,19,1213,271.8,9112
2023-06-30 16:04:05.917000+00:00,44,23,1213,160.4,9112
2023-07-01 10:01:55.701000+00:00,2,2,1213,24.6,9282
2023-07-01 10:02:13.264000+00:00,23,2,1213,34.1,9282
2023-07-01 10:02:45.154000+00:00,81,2,1213,25.3,9282
2023-07-01 10:06:26.964000+00:00,44,5,1213,29.4,9282
2023-07-01 10:06:52.136000+00:00,27,5,1213,46.2,9282
2023-07-01 10:06:56.479000+00:00,63,6,1213,22.7,9282
2023-07-01 10:07:07.479000+00:00,31,6,1213,40.5,9282
2023-07-01 10:07:12.167000+00:00,77,5,1213,23.3,9282
2023-07-01 10:07:19.776000+00:00,10,6,1213,23.5,9282
2023-07-01 10:07:22.135000+00:00,20,5,1213,71.3,9282
2023-07-01 10:07:24.354000+00:00,24,5,1213,26.3,9282
2023-07-01 10:07:30.776000+00:00,21,6,1213,22.3,9282
2023-07-01 10:07:39.697000+00:00,14,6,1213,26.2,9282
2023-07-01 10:07:50.713000+00:00,18,6,1213,22.9,9282
2023-07-01 10:08:08.338000+00:00,22,6,1213,24.9,9282
2023-07-01 10:08:27.728000+00:00,16,7,1213,28.9,9282
2023-07-01 10:09:07.665000+00:00,23,7,1213,24.5,9282
2023-07-01 10:09:25.587000+00:00,1,7,1213,23.4,9282
2023-07-01 10:09:38.868000+00:00,11,7,1213,24.5,9282
2023-07-01 10:10:19.946000+00:00,55,3,1213,428.1,9282
2023-07-01 10:19:05.112000+00:00,1,10,1213,340.5,9282
2023-07-01 10:19:06.190000+00:00,20,10,1213,288.6,9282
2023-07-01 10:19:11.299000+00:00,4,10,1213,406.8,9282
2023-07-01 10:19:15.971000+00:00,31,11,1213,346.4,9282
2023-07-01 10:19:19.533000+00:00,27,10,1213,339.8,9282
2023-07-01 10:19:22.439000+00:00,55,6,1213,317.1,9282
2023-07-01 10:19:28.002000+00:00,11,10,1213,324.2,9282
2023-07-01 10:19:31.111000+00:00,16,11,1213,357.5,9282
2023-07-01 10:19:49.424000+00:00,14,11,1213,337.3,9282
2023-07-01 10:19:58.830000+00:00,18,11,1213,329.5,9282
2023-07-01 10:20:03.814000+00:00,21,11,1213,361.7,9282
2023-07-01 10:20:10.736000+00:00,22,11,1213,342.9,9282
2023-07-01 10:20:12.205000+00:00,10,11,1213,371.9,9282
2023-07-01 10:20:20.611000+00:00,23,11,1213,373.0,9282
2023-07-01 10:23:52.311000+00:00,20,13,1213,50.0,9282
2023-07-01 10:24:21.780000+00:00,31,14,1213,75.3,9282
2023-07-01 10:25:44.716000+00:00,55,10,1213,71.6,9282
2023-07-01 10:25:46.623000+00:00,16,15,1213,72.0,9282
2023-07-01 10:26:46.700000+00:00,4,15,1213,25.1,9282
2023-07-01 10:26:49.950000+00:00,14,16,1213,33.5,9282
2023-07-01 10:26:55.966000+00:00,11,15,1213,28.2,9282
2023-07-01 10:26:57.481000+00:00,18,16,1213,23.6,9282
2023-07-01 10:27:06.059000+00:00,21,16,1213,35.5,9282
2023-07-01 10:27:06.887000+00:00,27,15,1213,65.8,9282
2023-07-01 10:27:13.809000+00:00,23,16,1213,24.7,9282
2023-07-01 10:27:14.700000+00:00,10,14,1213,193.8,9282
2023-07-01 10:27:17.043000+00:00,22,16,1213,26.5,9282
2023-07-01 10:36:03.616000+00:00,1,18,1213,305.2,9282
2023-07-01 10:36:11.756000+00:00,11,18,1213,291.5,9282
2023-07-01 10:36:16.756000+00:00,31,19,1213,304.1,9282
2023-07-01 10:36:25.365000+00:00,4,18,1213,340.6,9282
2023-07-01 10:36:34.272000+00:00,55,13,1213,421.2,9282
2023-07-01 10:36:56.849000+00:00,14,19,1213,359.4,9282
2023-07-01 10:37:02.568000+00:00,18,19,1213,360.6,9282
2023-07-01 10:37:13.974000+00:00,20,18,1213,349.4,9282
2023-07-01 10:37:16.130000+00:00,27,18,1213,372.7,9282
2023-07-01 10:39:13.238000+00:00,16,19,1213,511.5,9282
2023-07-01 10:41:15.206000+00:00,14,22,1213,30.4,9282
2023-07-01 10:41:31.221000+00:00,31,22,1213,92.3,9282
2023-07-01 10:41:34.862000+00:00,18,22,1213,42.0,9282
2023-07-01 10:41:39.971000+00:00,1,21,1213,120.0,9282
2023-07-01 10:41:43.206000+00:00,27,21,1213,47.2,9282
2023-07-01 10:41:50.377000+00:00,55,16,1213,94.9,9282
2023-07-01 10:41:52.705000+00:00,11,21,1213,123.7,9282
2023-07-01 10:41:59.252000+00:00,20,21,1213,30.4,9282
2023-07-01 14:53:08.810000+00:00,63,15,1213,22.5,9117
2023-07-01 14:54:38.731000+00:00,81,16,1213,22.5,9117
2023-07-01 14:55:31.902000+00:00,27,17,1213,23.3,9117
2023-07-01 14:55:41.230000+00:00,44,17,1213,22.1,9117
2023-07-01 14:55:50.964000+00:00,20,17,1213,23.4,9117
2023-07-01 14:56:00.042000+00:00,2,17,1213,23.7,9117
2023-07-01 14:56:02.386000+00:00,21,17,1213,24.0,9117
2023-07-01 14:56:02.933000+00:00,24,17,1213,22.6,9117
2023-07-01 14:56:57.229000+00:00,23,18,1213,24.9,9117
2023-07-01 14:56:58.385000+00:00,16,18,1213,23.3,9117
2023-07-01 14:57:08.995000+00:00,22,18,1213,22.7,9117
2023-07-02 13:04:43.005000+00:00,20,1,1213,26.5,9118
2023-07-02 13:05:01.224000+00:00,22,1,1213,29.6,9118
2023-07-02 13:06:14.582000+00:00,1,2,1213,16.3,9118
2023-07-02 13:06:16.238000+00:00,16,2,1213,16.3,9118
2023-07-02 13:06:17.863000+00:00,55,2,1213,16.3,9118
2023-07-02 13:06:20.738000+00:00,44,2,1213,16.4,9118
2023-07-02 13:06:23.691000+00:00,4,2,1213,18.0,9118
2023-07-02 13:06:25.347000+00:00,14,2,1213,16.6,9118
2023-07-02 13:06:26.707000+00:00,27,2,1213,16.7,9118
2023-07-02 13:06:28.160000+00:00,18,2,1213,16.6,9118
2023-07-02 13:06:29.488000+00:00,10,2,1213,16.3,9118
2023-07-02 13:06:31.050000+00:00,23,2,1213,16.7,9118
2023-07-02 13:06:36.097000+00:00,63,2,1213,17.9,9118
2023-07-02 13:06:37.675000+00:00,31,2,1213,18.1,9118
2023-07-02 13:06:38.706000+00:00,11,2,1213,17.4,9118
2023-07-02 13:06:40.534000+00:00,24,2,1213,17.4,9118
2023-07-02 13:06:41.269000+00:00,81,2,1213,17.3,9118
2023-07-02 13:06:42.800000+00:00,2,2,1213,17.3,9118
2023-07-02 13:06:44.597000+00:00,77,2,1213,17.1,9118
2023-07-02 13:06:45.707000+00:00,21,2,1213,17.0,9118
2023-07-02 13:06:50.097000+00:00,22,2,1213,16.2,9118
2023-07-02 13:06:57.519000+00:00,20,2,1213,25.6,9118
2023-07-02 13:14:34.839000+00:00,24,8,1213,24.3,9118
2023-07-02 13:18:03.819000+00:00,27,11,1213,21.8,9118
2023-07-02 13:19:23.521000+00:00,21,12,1213,21.3,9118
2023-07-02 13:21:33.050000+00:00,44,14,1213,21.9,9118
2023-07-02 13:21:34.425000+00:00,4,14,1213,21.2,9118
2023-07-02 13:21:42.472000+00:00,10,14,1213,21.8,9118
2023-07-02 13:21:44.846000+00:00,23,14,1213,21.5,9118
2023-07-02 13:21:46.206000+00:00,63,14,1213,22.2,9118
2023-07-02 13:21:49.221000+00:00,31,14,1213,22.0,9118
2023-07-02 13:21:50.378000+00:00,81,14,1213,22.4,9118
2023-07-02 13:21:55.831000+00:00,2,14,1213,23.1,9118
2023-07-02 13:23:00.314000+00:00,16,15,1213,23.4,9118
2023-07-02 13:23:08.314000+00:00,55,15,1213,26.2,9118
2023-07-02 13:23:11.501000+00:00,14,15,1213,22.3,9118
2023-07-02 13:23:19.298000+00:00,18,15,1213,24.3,9118
2023-07-02 13:30:59.930000+00:00,77,21,1213,31.7,9118
2023-07-02 13:32:10.351000+00:00,81,22,1213,29.9,9118
2023-07-02 13:33:18.069000+00:00,22,23,1213,27.2,9118
2023-07-02 13:33:35.443000+00:00,1,24,1213,21.3,9118
2023-07-02 13:35:09.988000+00:00,11,25,1213,21.6,9118
2023-07-02 13:46:31.476000+00:00,20,34,1213,22.2,9118
2023-07-02 13:48:33.021000+00:00,18,36,1213,22.0,9118
2023-07-02 13:50:02.972000+00:00,21,37,1213,21.0,9118
2023-07-02 13:51:11.206000+00:00,24,38,1213,21.9,9118
2023-07-02 13:53:26.781000+00:00,31,40,1213,30.4,9118
2023-07-02 13:53:44.797000+00:00,77,40,1213,21.9,9118
2023-07-02 13:54:01.562000+00:00,4,41,1213,22.0,9118
2023-07-02 13:54:19.468000+00:00,63,41,1213,21.7,9118
2023-07-02 13:54:32.593000+00:00,23,41,1213,27.6,9118
2023-07-02 13:54:59.592000+00:00,81,41,1213,22.3,9118
2023-07-02 13:55:18.873000+00:00,44,42,1213,27.7,9118
2023-07-02 13:57:02.277000+00:00,2,43,1213,21.5,9118
2023-07-02 13:57:18.496000+00:00,22,43,1213,21.3,9118
2023-07-02 13:57:37.886000+00:00,14,44,1213,21.9,9118
2023-07-02 13:57:58.776000+00:00,10,44,1213,27.8,9118
2023-07-02 13:58:39.385000+00:00,55,45,1213,28.5,9118
2023-07-02 14:00:48.336000+00:00,16,47,1213,21.4,9118
2023-07-02 14:02:53.490000+00:00,1,49,1213,21.6,9118
2023-07-02 14:04:28.879000+00:00,11,50,1213,21.2,9118
2023-07-02 14:09:50.842000+00:00,18,54,1213,21.8,9118
2023-07-02 14:26:05.356000+00:00,1,69,1213,21.3,9118
2023-07-07 11:32:32.917000+00:00,23,2,1214,42.6,9119
2023-07-07 11:33:46.995000+00:00,31,2,1214,49.8,9119
2023-07-07 11:35:05.197000+00:00,23,3,1214,48.9,9119
2023-07-07 11:35:29.212000+00:00,2,3,1214,50.2,9119
2023-07-07 11:38:34.226000+00:00,21,5,1214,38.3,9119
2023-07-07 11:38:43.241000+00:00,16,5,1214,37.8,9119
2023-07-07 11:38:54.288000+00:00,27,5,1214,31.8,9119
2023-07-07 11:39:59.709000+00:00,4,6,1214,39.1,9119
2023-07-07 11:40:44.834000+00:00,63,7,1214,43.2,9119
2023-07-07 11:41:24.130000+00:00,44,7,1214,58.0,9119
2023-07-07 11:42:51.082000+00:00,4,7,1214,64.5,9119
2023-07-07 11:44:18.972000+00:00,81,3,1214,616.9,9119
2023-07-07 11:44:40.862000+00:00,20,7,1214,41.4,9119
2023-07-07 11:45:06.987000+00:00,4,8,1214,30.9,9119
2023-07-07 11:45:38.971000+00:00,11,4,1214,605.7,9119
2023-07-07 11:47:36.454000+00:00,24,3,1214,733.4,9119
2023-07-07 11:49:04.625000+00:00,23,4,1214,719.0,9119
2023-07-07 11:50:39.249000+00:00,10,11,1214,55.2,9119
2023-07-07 11:53:16.950000+00:00,2,5,1214,866.3,9119
2023-07-07 11:53:38.981000+00:00,77,10,1214,33.2,9119
2023-07-07 11:53:48.247000+00:00,4,9,1214,419.3,9119
2023-07-07 11:53:58.684000+00:00,14,3,1214,1190.0,9119
2023-07-07 11:54:27.746000+00:00,18,10,1214,424.8,9119
2023-07-07 11:54:59.277000+00:00,1,9,1214,514.1,9119
2023-07-07 11:55:23.308000+00:00,81,5,1214,444.7,9119
2023-07-07 11:56:21.464000+00:00,55,10,1214,558.5,9119
2023-07-07 11:56:22.386000+00:00,63,12,1214,451.6,9119
2023-07-07 11:57:20.994000+00:00,22,11,1214,468.9,9119
2023-07-07 11:58:49.821000+00:00,21,11,1214,593.3,9119
2023-07-07 11:59:10.993000+00:00,44,12,1214,557.3,9119
2023-07-07 12:00:32.133000+00:00,27,9,1214,871.9,9119
2023-07-07 12:01:11.164000+00:00,16,11,1214,644.2,9119
2023-07-07 12:01:12.851000+00:00,2,9,1214,31.6,9119
2023-07-07 12:02:40.288000+00:00,55,13,1214,36.7,9119
2023-07-07 12:03:35.100000+00:00,77,11,1214,504.1,9119
2023-07-07 12:04:08.818000+00:00,20,8,1214,1076.0,9119
2023-07-07 12:04:11.896000+00:00,23,12,1214,44.1,9119
2023-07-07 12:05:16.833000+00:00,63,17,1214,40.9,9119
2023-07-07 12:05:52.629000+00:00,10,12,1214,815.9,9119
2023-07-07 12:07:16.206000+00:00,31,11,1214,1033.9,9119
2023-07-07 12:07:19.409000+00:00,23,13,1214,59.8,9119
2023-07-07 12:07:40.034000+00:00,16,14,1214,43.5,9119
2023-07-07 12:07:47.706000+00:00,21,16,1214,30.0,9119
2023-07-07 12:09:45.580000+00:00,23,14,1214,33.8,9119
2023-07-07 12:10:49.313000+00:00,20,11,1214,38.4,9119
2023-07-07 12:10:53.688000+00:00,24,11,1214,509.9,9119
2023-07-07 12:13:11.937000+00:00,11,13,1214,624.0,9119
2023-07-07 12:13:17.702000+00:00,44,15,1214,544.3,9119
2023-07-07 12:13:43.827000+00:00,2,12,1214,438.4,9119
2023-07-07 12:15:15.560000+00:00,4,15,1214,700.4,9119
2023-07-07 12:15:39.904000+00:00,1,18,1214,395.5,9119
2023-07-07 12:15:42.810000+00:00,22,17,1214,420.1,9119
2023-07-07 12:17:05.997000+00:00,55,15,1214,635.0,9119
2023-07-07 12:17:26.637000+00:00,81,14,1214,306.9,9119
2023-07-07 12:18:03.496000+00:00,14,13,1214,376.9,9119
2023-07-07 12:18:05.965000+00:00,23,15,1214,393.7,9119
2023-07-07 12:19:02.573000+00:00,16,17,1214,358.7,9119
2023-07-07 12:19:33.870000+00:00,11,16,1214,34.5,9119
2023-07-07 12:19:43.198000+00:00,18,20,1214,503.8,9119
2023-07-07 12:20:05.291000+00:00,27,14,1214,636.5,9119
2023-07-07 12:20:59.807000+00:00,31,16,1214,289.9,9119
2023-07-07 12:21:25.884000+00:00,10,17,1214,356.4,9119
2023-07-07 12:21:50.212000+00:00,20,14,1214,342.6,9119
2023-07-07 12:22:06.290000+00:00,1,21,1214,23.0,9119
